date,prov,type,diag,testby,year,month
6/29/2023,พระนครศรีอยุธยา,cat,negative,PCR,2023,6
6/29/2023,มุกดาหาร,dog,negative,FA,2023,6
6/29/2023,มุกดาหาร,dog,negative,FA,2023,6
6/29/2023,พระนครศรีอยุธยา,dog,negative,PCR,2023,6
6/29/2023,พระนครศรีอยุธยา,dog,negative,PCR,2023,6
6/29/2023,พระนครศรีอยุธยา,dog,negative,PCR,2023,6
6/29/2023,พระนครศรีอยุธยา,dog,negative,PCR,2023,6
6/29/2023,พระนครศรีอยุธยา,dog,negative,PCR,2023,6
6/29/2023,กรุงเทพมหานคร,dog,positive,FA,2023,6
6/29/2023,อำนาจเจริญ,dog,positive,FA,2023,6
6/29/2023,อุบลราชธานี,dog,positive,FA,2023,6
6/28/2023,สุรินทร์,cat,negative,FA,2023,6
6/28/2023,สุรินทร์,cat,negative,FA,2023,6
6/28/2023,สระแก้ว,cat,negative,FA,2023,6
6/28/2023,สระแก้ว,cat,negative,FA,2023,6
6/28/2023,บุรีรัมย์,cat,negative,FA,2023,6
6/28/2023,บุรีรัมย์,cat,negative,FA,2023,6
6/28/2023,บุรีรัมย์,cat,negative,FA,2023,6
6/28/2023,บุรีรัมย์,cat,negative,FA,2023,6
6/28/2023,บุรีรัมย์,cat,negative,FA,2023,6
6/28/2023,บุรีรัมย์,cat,negative,FA,2023,6
6/28/2023,บุรีรัมย์,cat,negative,FA,2023,6
6/28/2023,บุรีรัมย์,cat,negative,FA,2023,6
6/28/2023,บุรีรัมย์,cat,negative,FA,2023,6
6/28/2023,บุรีรัมย์,cat,negative,FA,2023,6
6/28/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/28/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/28/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/28/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/28/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/28/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/28/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/28/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/28/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/28/2023,สุรินทร์,dog,negative,FA,2023,6
6/28/2023,สุรินทร์,dog,negative,FA,2023,6
6/28/2023,สุรินทร์,dog,negative,FA,2023,6
6/28/2023,สุรินทร์,dog,negative,FA,2023,6
6/28/2023,สุรินทร์,dog,negative,FA,2023,6
6/28/2023,สุรินทร์,dog,negative,FA,2023,6
6/28/2023,สุรินทร์,dog,negative,FA,2023,6
6/28/2023,สุรินทร์,dog,negative,FA,2023,6
6/28/2023,สุรินทร์,dog,negative,FA,2023,6
6/28/2023,สุรินทร์,dog,negative,FA,2023,6
6/28/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/28/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/28/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/28/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/28/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/28/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/28/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/28/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/28/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/28/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/28/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/28/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/28/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/28/2023,อำนาจเจริญ,dog,negative,FA,2023,6
6/28/2023,อำนาจเจริญ,dog,negative,FA,2023,6
6/28/2023,อำนาจเจริญ,dog,negative,FA,2023,6
6/28/2023,อำนาจเจริญ,dog,negative,FA,2023,6
6/28/2023,อำนาจเจริญ,dog,negative,FA,2023,6
6/28/2023,อำนาจเจริญ,dog,negative,FA,2023,6
6/28/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/28/2023,บุรีรัมย์,rodent,negative,FA,2023,6
6/28/2023,สระแก้ว,dog,positive,FA,2023,6
6/28/2023,NA,cat,not_done,NA,2023,6
6/28/2023,ปัตตานี,cat,not_done,NA,2023,6
6/28/2023,ปัตตานี,cat,not_done,NA,2023,6
6/28/2023,NA,dog,not_done,NA,2023,6
6/27/2023,กาญจนบุรี,cat,negative,FA,2023,6
6/27/2023,ขอนแก่น,cat,negative,FA,2023,6
6/27/2023,จันทบุรี,dog,negative,FA,2023,6
6/27/2023,กาญจนบุรี,dog,negative,FA,2023,6
6/27/2023,ขอนแก่น,dog,negative,FA,2023,6
6/27/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/27/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/27/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/27/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/27/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/27/2023,จันทบุรี,rodent,negative,FA,2023,6
6/27/2023,อุบลราชธานี,dog,positive,FA,2023,6
6/27/2023,อุบลราชธานี,dog,positive,FA,2023,6
6/27/2023,อุบลราชธานี,dog,positive,FA,2023,6
6/27/2023,ปัตตานี,cat,not_done,NA,2023,6
6/27/2023,ปัตตานี,cat,not_done,NA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,สุรินทร์,dog,negative,FA,2023,6
6/26/2023,ชลบุรี,dog,negative,FA,2023,6
6/26/2023,ตรัง,dog,negative,PCR,2023,6
6/26/2023,เลย,dog,positive,FA,2023,6
6/26/2023,สงขลา,dog,positive,FA,2023,6
6/26/2023,อำนาจเจริญ,dog,positive,FA,2023,6
6/26/2023,อำนาจเจริญ,dog,positive,FA,2023,6
6/24/2023,ตรัง,dog,negative,FA,2023,6
6/23/2023,เพชรบุรี,cat,negative,FA,2023,6
6/23/2023,สตูล,cat,negative,FA,2023,6
6/23/2023,น่าน,dog,negative,FA,2023,6
6/23/2023,พิจิตร,rodent,negative,FA,2023,6
6/23/2023,พิจิตร,rodent,negative,FA,2023,6
6/23/2023,พิจิตร,rodent,negative,FA,2023,6
6/23/2023,กาญจนบุรี,dog,not_done,NA,2023,6
6/22/2023,ศรีสะเกษ,cat,negative,FA,2023,6
6/22/2023,ศรีสะเกษ,cat,negative,FA,2023,6
6/22/2023,ศรีสะเกษ,cat,negative,FA,2023,6
6/22/2023,สระบุรี,cat,negative,FA,2023,6
6/22/2023,สระบุรี,cat,negative,FA,2023,6
6/22/2023,สุรินทร์,dog,negative,FA,2023,6
6/22/2023,ฉะเชิงเทรา,dog,negative,FA,2023,6
6/22/2023,สระบุรี,dog,negative,FA,2023,6
6/22/2023,ขอนแก่น,dog,negative,FA,2023,6
6/22/2023,ขอนแก่น,dog,negative,FA,2023,6
6/22/2023,ขอนแก่น,dog,negative,FA,2023,6
6/22/2023,นครพนม,dog,negative,FA,2023,6
6/22/2023,นครพนม,dog,negative,FA,2023,6
6/22/2023,นครนายก,dog,negative,FA,2023,6
6/22/2023,สระบุรี,rodent,negative,FA,2023,6
6/21/2023,กาญจนบุรี,cat,negative,FA,2023,6
6/21/2023,กาญจนบุรี,cat,negative,FA,2023,6
6/21/2023,อุทัยธานี,cat,negative,FA,2023,6
6/21/2023,อุทัยธานี,cat,negative,FA,2023,6
6/21/2023,ตรัง,dog,negative,FA,2023,6
6/21/2023,กาฬสินธุ์,dog,negative,FA,2023,6
6/21/2023,กาญจนบุรี,dog,negative,FA,2023,6
6/21/2023,อำนาจเจริญ,dog,negative,FA,2023,6
6/21/2023,สงขลา,dog,negative,FA,2023,6
6/21/2023,อุทัยธานี,dog,negative,FA,2023,6
6/21/2023,อุทัยธานี,dog,negative,FA,2023,6
6/21/2023,อุทัยธานี,dog,negative,FA,2023,6
6/21/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/21/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/21/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/21/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/21/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/21/2023,กาญจนบุรี,rodent,negative,FA,2023,6
6/21/2023,บุรีรัมย์,rodent,negative,FA,2023,6
6/21/2023,อุบลราชธานี,ruminant,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,cat,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,cat,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,cat,negative,FA,2023,6
6/20/2023,NA,cat,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,cat,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,cat,negative,FA,2023,6
6/20/2023,สระบุรี,cat,negative,FA,2023,6
6/20/2023,ขอนแก่น,cat,negative,FA,2023,6
6/20/2023,เลย,cat,negative,FA,2023,6
6/20/2023,เพชรบูรณ์,cat,negative,FA,2023,6
6/20/2023,เพชรบุรี,cat,negative,FA,2023,6
6/20/2023,เพชรบุรี,cat,negative,FA,2023,6
6/20/2023,สุรินทร์,cat,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,dog,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,dog,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,dog,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,dog,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,dog,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,dog,negative,FA,2023,6
6/20/2023,ศรีสะเกษ,dog,negative,FA,2023,6
6/20/2023,ขอนแก่น,dog,negative,FA,2023,6
6/20/2023,เลย,dog,negative,FA,2023,6
6/20/2023,เลย,dog,negative,FA,2023,6
6/20/2023,เพชรบูรณ์,dog,negative,FA,2023,6
6/20/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/20/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/20/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/20/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/20/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/20/2023,บุรีรัมย์,dog,negative,FA,2023,6
6/20/2023,เพชรบุรี,dog,negative,FA,2023,6
6/20/2023,พะเยา,dog,negative,FA,2023,6
6/19/2023,ขอนแก่น,cat,negative,FA,2023,6
6/19/2023,ขอนแก่น,cat,negative,FA,2023,6
6/19/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/19/2023,ตรัง,dog,negative,FA,2023,6
6/19/2023,ขอนแก่น,dog,negative,FA,2023,6
6/19/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/19/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/19/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/17/2023,ประจวบคีรีขันธ์,dog,negative,FA,2023,6
6/16/2023,เพชรบุรี,cat,negative,FA,2023,6
6/16/2023,นครสวรรค์,cat,negative,FA,2023,6
6/16/2023,นครสวรรค์,cat,negative,FA,2023,6
6/16/2023,นครสวรรค์,cat,negative,FA,2023,6
6/16/2023,นครสวรรค์,cat,negative,FA,2023,6
6/16/2023,นครสวรรค์,cat,negative,FA,2023,6
6/16/2023,นครสวรรค์,cat,negative,FA,2023,6
6/16/2023,นครสวรรค์,cat,negative,FA,2023,6
6/16/2023,ลำปาง,dog,negative,FA,2023,6
6/16/2023,ตรัง,dog,negative,FA,2023,6
6/16/2023,ขอนแก่น,dog,negative,FA,2023,6
6/16/2023,ขอนแก่น,dog,negative,FA,2023,6
6/16/2023,ขอนแก่น,dog,negative,FA,2023,6
6/16/2023,ขอนแก่น,dog,negative,FA,2023,6
6/16/2023,ขอนแก่น,dog,negative,FA,2023,6
6/16/2023,ขอนแก่น,dog,negative,FA,2023,6
6/16/2023,ขอนแก่น,dog,negative,FA,2023,6
6/16/2023,นครสวรรค์,dog,negative,FA,2023,6
6/16/2023,นครสวรรค์,dog,negative,FA,2023,6
6/16/2023,นครสวรรค์,dog,negative,FA,2023,6
6/16/2023,นครสวรรค์,rodent,negative,FA,2023,6
6/16/2023,นครสวรรค์,rodent,negative,FA,2023,6
6/16/2023,ฉะเชิงเทรา,dog,positive,FA,2023,6
6/16/2023,สงขลา,dog,positive,FA,2023,6
6/16/2023,อุบลราชธานี,dog,positive,FA,2023,6
6/15/2023,สระบุรี,cat,negative,FA,2023,6
6/15/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/15/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/15/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/15/2023,อุบลราชธานี,cat,negative,FA,2023,6
6/15/2023,ลำปาง,dog,negative,FA,2023,6
6/15/2023,ลำปาง,dog,negative,FA,2023,6
6/15/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/15/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/15/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/15/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/15/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/15/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/15/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/15/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/15/2023,ปราจีนบุรี,dog,positive,FA,2023,6
6/14/2023,มหาสารคาม,cat,negative,FA,2023,6
6/14/2023,ลำปาง,dog,negative,FA,2023,6
6/14/2023,ตรัง,dog,negative,FA,2023,6
6/14/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/13/2023,สมุทรสงคราม,cat,negative,FA,2023,6
6/13/2023,เพชรบูรณ์,cat,negative,FA,2023,6
6/13/2023,เพชรบูรณ์,cat,negative,FA,2023,6
6/13/2023,เชียงใหม่,cat,negative,FA,2023,6
6/13/2023,เชียงใหม่,cat,negative,FA,2023,6
6/13/2023,เชียงใหม่,cat,negative,FA,2023,6
6/13/2023,เชียงใหม่,cat,negative,FA,2023,6
6/13/2023,เชียงใหม่,cat,negative,FA,2023,6
6/13/2023,เชียงใหม่,cat,negative,FA,2023,6
6/13/2023,เชียงใหม่,cat,negative,FA,2023,6
6/13/2023,เชียงใหม่,cat,negative,FA,2023,6
6/13/2023,เชียงใหม่,cat,negative,FA,2023,6
6/13/2023,กาฬสินธุ์,dog,negative,FA,2023,6
6/13/2023,เพชรบูรณ์,dog,negative,FA,2023,6
6/13/2023,อำนาจเจริญ,dog,negative,FA,2023,6
6/13/2023,อำนาจเจริญ,dog,negative,FA,2023,6
6/13/2023,อำนาจเจริญ,dog,negative,FA,2023,6
6/13/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/13/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/13/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/13/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/13/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/13/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/13/2023,น่าน,dog,negative,FA,2023,6
6/12/2023,ลำปาง,cat,negative,FA,2023,6
6/12/2023,นครปฐม,cat,negative,FA,2023,6
6/12/2023,นครปฐม,cat,negative,FA,2023,6
6/12/2023,นครปฐม,cat,negative,FA,2023,6
6/12/2023,ขอนแก่น,cat,negative,FA,2023,6
6/12/2023,แพร่,cat,negative,FA,2023,6
6/12/2023,นครศรีธรรมราช,dog,negative,PCR,2023,6
6/12/2023,ลำปาง,dog,negative,FA,2023,6
6/12/2023,ลำปาง,dog,negative,FA,2023,6
6/12/2023,นครปฐม,dog,negative,FA,2023,6
6/12/2023,อุบลราชธานี,dog,negative,FA,2023,6
6/12/2023,ประจวบคีรีขันธ์,dog,negative,FA,2023,6
6/12/2023,นครปฐม,rodent,negative,FA,2023,6
6/12/2023,นครปฐม,rodent,negative,FA,2023,6
6/12/2023,นครปฐม,rodent,negative,FA,2023,6
6/12/2023,นครปฐม,rodent,negative,FA,2023,6
6/12/2023,นครปฐม,rodent,negative,FA,2023,6
6/12/2023,นครปฐม,rodent,negative,FA,2023,6
