id,date,prov,provid,type,sex,diag,month,year
61785970,12-Jan-21,ตรัง,92,dog,male,neg,1,2021
61785985,11-Jan-21,ตรัง,92,dog,female,neg,1,2021
61785983,11-Jan-21,ตรัง,92,cat,male,neg,1,2021
61790720,15-Sep-21,สตูล,91,cat,female,neg,9,2021
61790719,14-Sep-21,สตูล,91,cat,male,neg,9,2021
61790718,14-Sep-21,สตูล,91,cat,female,neg,9,2021
61789928,24-Aug-21,สตูล,91,cat,female,neg,8,2021
61789923,24-Aug-21,สตูล,91,cat,male,neg,8,2021
61789915,23-Aug-21,สตูล,91,cat,female,neg,8,2021
61789914,23-Aug-21,สตูล,91,dog,male,neg,8,2021
61789655,07-Aug-21,สตูล,91,cat,male,neg,8,2021
61789208,16-Jul-21,สตูล,91,cat,male,neg,7,2021
61789207,16-Jul-21,สตูล,91,dog,female,neg,7,2021
61788547,07-Jun-21,สตูล,91,cat,female,neg,6,2021
61788546,07-Jun-21,สตูล,91,dog,male,neg,6,2021
61788545,07-Jun-21,สตูล,91,cat,female,neg,6,2021
61788544,07-Jun-21,สตูล,91,cat,female,neg,6,2021
61788543,07-Jun-21,สตูล,91,ruminant,female,neg,6,2021
61788427,23-May-21,สตูล,91,cat,female,neg,5,2021
61788426,23-May-21,สตูล,91,dog,male,neg,5,2021
61787920,21-Apr-21,สตูล,91,cat,male,neg,4,2021
61787918,21-Apr-21,สตูล,91,cat,female,neg,4,2021
61787917,21-Apr-21,สตูล,91,dog,female,neg,4,2021
61787294,29-Mar-21,สตูล,91,cat,male,neg,3,2021
61787293,29-Mar-21,สตูล,91,cat,female,neg,3,2021
61787292,28-Mar-21,สตูล,91,cat,male,neg,3,2021
61787291,28-Mar-21,สตูล,91,cat,female,neg,3,2021
61787290,28-Mar-21,สตูล,91,cat,female,neg,3,2021
61789916,23-Mar-21,สตูล,91,dog,male,neg,3,2021
61786418,22-Feb-21,สตูล,91,dog,male,neg,2,2021
61786417,22-Feb-21,สตูล,91,dog,male,neg,2,2021
61786415,22-Feb-21,สตูล,91,dog,female,neg,2,2021
61786414,21-Feb-21,สตูล,91,dog,male,neg,2,2021
61786413,21-Feb-21,สตูล,91,dog,female,neg,2,2021
61786411,21-Feb-21,สตูล,91,dog,female,neg,2,2021
61786410,20-Feb-21,สตูล,91,dog,female,neg,2,2021
61786409,20-Feb-21,สตูล,91,dog,female,neg,2,2021
61791788,16-Dec-21,สงขลา,90,dog,female,posit,12,2021
61791609,08-Nov-21,สงขลา,90,cat,female,unknow,11,2021
61791608,06-Nov-21,สงขลา,90,cat,female,unknow,11,2021
61791605,04-Nov-21,สงขลา,90,dog,male,posit,11,2021
61791530,04-Nov-21,สงขลา,90,dog,male,posit,11,2021
61791606,30-Oct-21,สงขลา,90,cat,male,unknow,10,2021
61791334,29-Oct-21,สงขลา,90,ruminant,female,posit,10,2021
61791610,22-Oct-21,สงขลา,90,cat,male,unknow,10,2021
61791292,11-Oct-21,สงขลา,90,ruminant,female,posit,10,2021
61791239,27-Sep-21,สงขลา,90,dog,female,posit,9,2021
61790499,09-Sep-21,สงขลา,90,dog,male,posit,9,2021
61790169,02-Sep-21,สงขลา,90,dog,male,posit,9,2021
61789448,03-Aug-21,สงขลา,90,dog,male,posit,8,2021
61789717,30-Jul-21,สงขลา,90,dog,male,neg,7,2021
61789716,30-Jul-21,สงขลา,90,dog,male,neg,7,2021
61789718,29-Jul-21,สงขลา,90,dog,male,neg,7,2021
61789714,29-Jul-21,สงขลา,90,dog,male,neg,7,2021
61789723,20-Jul-21,สงขลา,90,cat,male,neg,7,2021
61789132,13-Jul-21,สงขลา,90,cat,male,neg,7,2021
61789131,13-Jul-21,สงขลา,90,dog,male,posit,7,2021
61788935,16-Jun-21,สงขลา,90,cat,male,neg,6,2021
61788934,16-Jun-21,สงขลา,90,dog,female,neg,6,2021
61788529,27-May-21,สงขลา,90,cat,male,neg,5,2021
61788425,18-May-21,สงขลา,90,dog,male,neg,5,2021
61788424,18-May-21,สงขลา,90,dog,male,neg,5,2021
61788423,18-May-21,สงขลา,90,dog,male,neg,5,2021
61788422,18-May-21,สงขลา,90,dog,male,neg,5,2021
61788421,18-May-21,สงขลา,90,dog,male,neg,5,2021
61788420,18-May-21,สงขลา,90,dog,male,neg,5,2021
61788419,18-May-21,สงขลา,90,dog,female,neg,5,2021
61788418,18-May-21,สงขลา,90,dog,male,neg,5,2021
61788417,18-May-21,สงขลา,90,dog,male,neg,5,2021
61788416,18-May-21,สงขลา,90,dog,male,neg,5,2021
61788293,18-May-21,สงขลา,90,dog,male,posit,5,2021
61788252,17-May-21,สงขลา,90,dog,male,posit,5,2021
61788253,06-May-21,สงขลา,90,cat,male,neg,5,2021
61787886,19-Apr-21,สงขลา,90,cat,male,posit,4,2021
61787864,09-Apr-21,สงขลา,90,dog,male,posit,4,2021
61787868,02-Apr-21,สงขลา,90,dog,female,neg,4,2021
61787573,01-Apr-21,สงขลา,90,dog,female,posit,4,2021
61787850,24-Mar-21,สงขลา,90,cat,female,neg,3,2021
61787847,24-Mar-21,สงขลา,90,dog,female,neg,3,2021
61787846,24-Mar-21,สงขลา,90,dog,male,neg,3,2021
61787845,24-Mar-21,สงขลา,90,dog,male,neg,3,2021
61787843,24-Mar-21,สงขลา,90,dog,female,neg,3,2021
61787841,24-Mar-21,สงขลา,90,dog,female,neg,3,2021
61787840,24-Mar-21,สงขลา,90,dog,male,neg,3,2021
61787839,24-Mar-21,สงขลา,90,dog,female,neg,3,2021
61787837,24-Mar-21,สงขลา,90,dog,male,neg,3,2021
61787836,24-Mar-21,สงขลา,90,dog,male,neg,3,2021
61787835,24-Mar-21,สงขลา,90,dog,female,neg,3,2021
61787834,24-Mar-21,สงขลา,90,dog,male,neg,3,2021
61787164,16-Mar-21,สงขลา,90,dog,female,neg,3,2021
61787162,16-Mar-21,สงขลา,90,cat,female,neg,3,2021
61787159,10-Mar-21,สงขลา,90,dog,male,neg,3,2021
61787158,10-Mar-21,สงขลา,90,dog,male,neg,3,2021
61787157,10-Mar-21,สงขลา,90,dog,female,neg,3,2021
61787156,10-Mar-21,สงขลา,90,dog,female,neg,3,2021
61787155,10-Mar-21,สงขลา,90,dog,female,neg,3,2021
61787154,10-Mar-21,สงขลา,90,cat,male,neg,3,2021
61786743,02-Mar-21,สงขลา,90,dog,female,neg,3,2021
61786519,16-Feb-21,สงขลา,90,dog,male,neg,2,2021
61786516,16-Feb-21,สงขลา,90,dog,male,neg,2,2021
61786466,10-Feb-21,สงขลา,90,dog,male,neg,2,2021
61786465,10-Feb-21,สงขลา,90,dog,male,neg,2,2021
61786412,10-Feb-21,สงขลา,90,dog,male,neg,2,2021
61786403,10-Feb-21,สงขลา,90,dog,female,neg,2,2021
61786399,10-Feb-21,สงขลา,90,dog,female,neg,2,2021
61786260,10-Feb-21,สงขลา,90,dog,male,posit,2,2021
61786026,26-Jan-21,สงขลา,90,dog,male,neg,1,2021
61786025,26-Jan-21,สงขลา,90,dog,female,neg,1,2021
61786024,26-Jan-21,สงขลา,90,dog,male,neg,1,2021
61786023,26-Jan-21,สงขลา,90,dog,female,neg,1,2021
61786021,26-Jan-21,สงขลา,90,dog,male,neg,1,2021
61786020,26-Jan-21,สงขลา,90,dog,male,neg,1,2021
61786018,26-Jan-21,สงขลา,90,dog,female,neg,1,2021
61786017,26-Jan-21,สงขลา,90,dog,female,neg,1,2021
61786016,26-Jan-21,สงขลา,90,dog,female,neg,1,2021
61785910,21-Jan-21,สงขลา,90,cat,female,neg,1,2021
61785909,21-Jan-21,สงขลา,90,dog,male,neg,1,2021
61785891,21-Jan-21,สงขลา,90,dog,female,neg,1,2021
61785890,21-Jan-21,สงขลา,90,ruminant,female,posit,1,2021
61785814,14-Jan-21,สงขลา,90,dog,male,neg,1,2021
61785651,04-Jan-21,สงขลา,90,dog,male,posit,1,2021
61791014,20-Sep-21,ระนอง,85,dog,male,neg,9,2021
61789992,01-Jul-21,ระนอง,85,dog,male,neg,7,2021
61789991,24-Jun-21,ระนอง,85,dog,male,neg,6,2021
61789990,02-Jun-21,ระนอง,85,dog,male,neg,6,2021
61789989,20-May-21,ระนอง,85,dog,male,neg,5,2021
61789988,11-May-21,ระนอง,85,dog,male,neg,5,2021
61791291,08-Oct-21,สุราษฎร์ธานี,84,cat,male,neg,10,2021
61791042,28-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790888,14-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790887,14-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790886,14-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790885,14-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790884,14-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790883,14-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790882,14-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790881,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790880,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790879,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790878,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790877,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790876,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790875,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790874,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790873,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790872,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790870,13-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790869,10-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790868,10-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790867,10-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790866,10-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790865,10-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790864,10-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790863,10-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790862,10-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790861,10-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790860,10-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790859,10-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61790858,10-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790857,10-Sep-21,สุราษฎร์ธานี,84,cat,male,neg,9,2021
61790856,10-Sep-21,สุราษฎร์ธานี,84,dog,male,neg,9,2021
61789619,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789617,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789616,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789615,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789614,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789613,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789612,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789611,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789610,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789609,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789608,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789607,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789605,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789604,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789603,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789602,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789600,09-Aug-21,สุราษฎร์ธานี,84,cat,male,neg,8,2021
61789599,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789598,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789597,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789596,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789595,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789594,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789592,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789591,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789590,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789589,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789587,09-Aug-21,สุราษฎร์ธานี,84,dog,male,neg,8,2021
61789204,21-Jul-21,สุราษฎร์ธานี,84,dog,male,neg,7,2021
61788626,08-Jun-21,สุราษฎร์ธานี,84,dog,male,neg,6,2021
61788623,08-Jun-21,สุราษฎร์ธานี,84,dog,male,neg,6,2021
61788635,07-Jun-21,สุราษฎร์ธานี,84,cat,male,neg,6,2021
61788633,07-Jun-21,สุราษฎร์ธานี,84,dog,male,neg,6,2021
61788629,07-Jun-21,สุราษฎร์ธานี,84,dog,male,neg,6,2021
61788624,07-Jun-21,สุราษฎร์ธานี,84,cat,male,neg,6,2021
61788618,07-Jun-21,สุราษฎร์ธานี,84,cat,male,neg,6,2021
61788616,07-Jun-21,สุราษฎร์ธานี,84,cat,male,neg,6,2021
61788615,07-Jun-21,สุราษฎร์ธานี,84,cat,male,neg,6,2021
61788614,07-Jun-21,สุราษฎร์ธานี,84,dog,male,neg,6,2021
61788636,04-Jun-21,สุราษฎร์ธานี,84,cat,male,neg,6,2021
61788630,04-Jun-21,สุราษฎร์ธานี,84,cat,male,neg,6,2021
61788628,04-Jun-21,สุราษฎร์ธานี,84,dog,male,neg,6,2021
61788627,04-Jun-21,สุราษฎร์ธานี,84,cat,male,neg,6,2021
61788621,04-Jun-21,สุราษฎร์ธานี,84,cat,male,neg,6,2021
61788631,03-Jun-21,สุราษฎร์ธานี,84,dog,male,neg,6,2021
61788634,02-Jun-21,สุราษฎร์ธานี,84,cat,male,neg,6,2021
61788632,02-Jun-21,สุราษฎร์ธานี,84,dog,male,neg,6,2021
61788638,28-May-21,สุราษฎร์ธานี,84,dog,male,neg,5,2021
61788637,28-May-21,สุราษฎร์ธานี,84,dog,male,neg,5,2021
61788641,27-May-21,สุราษฎร์ธานี,84,dog,male,neg,5,2021
61788640,26-May-21,สุราษฎร์ธานี,84,dog,male,neg,5,2021
61788642,25-May-21,สุราษฎร์ธานี,84,dog,male,neg,5,2021
61788639,25-May-21,สุราษฎร์ธานี,84,dog,male,neg,5,2021
61788643,21-May-21,สุราษฎร์ธานี,84,dog,male,neg,5,2021
61788644,19-May-21,สุราษฎร์ธานี,84,dog,male,neg,5,2021
61788863,24-Apr-21,สุราษฎร์ธานี,84,dog,male,neg,4,2021
61787562,31-Mar-21,สุราษฎร์ธานี,84,dog,female,neg,3,2021
61787437,31-Mar-21,สุราษฎร์ธานี,84,dog,female,neg,3,2021
61787436,31-Mar-21,สุราษฎร์ธานี,84,dog,female,neg,3,2021
61787435,31-Mar-21,สุราษฎร์ธานี,84,dog,female,neg,3,2021
61787434,31-Mar-21,สุราษฎร์ธานี,84,dog,female,neg,3,2021
61787433,31-Mar-21,สุราษฎร์ธานี,84,dog,female,neg,3,2021
61787431,31-Mar-21,สุราษฎร์ธานี,84,cat,female,neg,3,2021
61787430,31-Mar-21,สุราษฎร์ธานี,84,cat,male,neg,3,2021
61787429,31-Mar-21,สุราษฎร์ธานี,84,cat,female,neg,3,2021
61787427,31-Mar-21,สุราษฎร์ธานี,84,cat,female,neg,3,2021
61787425,31-Mar-21,สุราษฎร์ธานี,84,dog,female,neg,3,2021
61787424,31-Mar-21,สุราษฎร์ธานี,84,dog,female,neg,3,2021
61787423,31-Mar-21,สุราษฎร์ธานี,84,cat,female,neg,3,2021
61787422,31-Mar-21,สุราษฎร์ธานี,84,cat,female,neg,3,2021
61787421,31-Mar-21,สุราษฎร์ธานี,84,dog,male,neg,3,2021
61787420,31-Mar-21,สุราษฎร์ธานี,84,cat,female,neg,3,2021
61787419,31-Mar-21,สุราษฎร์ธานี,84,dog,male,neg,3,2021
61787418,31-Mar-21,สุราษฎร์ธานี,84,dog,male,neg,3,2021
61787417,31-Mar-21,สุราษฎร์ธานี,84,cat,female,neg,3,2021
61787416,31-Mar-21,สุราษฎร์ธานี,84,cat,male,neg,3,2021
61787414,31-Mar-21,สุราษฎร์ธานี,84,cat,male,neg,3,2021
61787413,31-Mar-21,สุราษฎร์ธานี,84,dog,male,neg,3,2021
61787412,31-Mar-21,สุราษฎร์ธานี,84,cat,female,neg,3,2021
61787411,31-Mar-21,สุราษฎร์ธานี,84,cat,female,neg,3,2021
61786292,18-Feb-21,สุราษฎร์ธานี,84,dog,male,neg,2,2021
61786019,01-Feb-21,สุราษฎร์ธานี,84,dog,female,neg,2,2021
61791715,01-Dec-21,ภูเก็ต,83,dog,female,unknow,12,2021
61790041,31-Aug-21,ภูเก็ต,83,dog,male,neg,8,2021
61790038,31-Aug-21,ภูเก็ต,83,dog,male,neg,8,2021
61790036,31-Aug-21,ภูเก็ต,83,dog,male,neg,8,2021
61789894,26-Aug-21,ภูเก็ต,83,dog,female,neg,8,2021
61789895,25-Aug-21,ภูเก็ต,83,dog,male,neg,8,2021
61789626,13-Aug-21,ภูเก็ต,83,cat,female,neg,8,2021
61789514,06-Aug-21,ภูเก็ต,83,dog,male,neg,8,2021
61788824,21-Jun-21,ภูเก็ต,83,cat,female,neg,6,2021
61788203,17-May-21,ภูเก็ต,83,cat,male,neg,5,2021
61791022,21-Sep-21,พังงา,82,dog,male,neg,9,2021
61790480,02-Sep-21,พังงา,82,wildlife,male,neg,9,2021
61790479,02-Sep-21,พังงา,82,wildlife,female,neg,9,2021
61790478,02-Sep-21,พังงา,82,wildlife,male,neg,9,2021
61790477,02-Sep-21,พังงา,82,wildlife,male,neg,9,2021
61790476,02-Sep-21,พังงา,82,cat,female,neg,9,2021
61790475,02-Sep-21,พังงา,82,wildlife,male,neg,9,2021
61790474,02-Sep-21,พังงา,82,wildlife,male,neg,9,2021
61790473,02-Sep-21,พังงา,82,wildlife,male,neg,9,2021
61790472,02-Sep-21,พังงา,82,wildlife,male,neg,9,2021
61789847,16-Aug-21,พังงา,82,wildlife,male,neg,8,2021
61789846,16-Aug-21,พังงา,82,wildlife,female,neg,8,2021
61789845,16-Aug-21,พังงา,82,cat,male,unknow,8,2021
61789546,22-Jul-21,พังงา,82,cat,male,neg,7,2021
61788247,13-May-21,พังงา,82,cat,female,neg,5,2021
61788246,13-May-21,พังงา,82,cat,male,neg,5,2021
61787167,17-Mar-21,พังงา,82,dog,male,neg,3,2021
61787166,17-Mar-21,พังงา,82,dog,male,neg,3,2021
61787165,17-Mar-21,พังงา,82,dog,female,neg,3,2021
61787163,17-Mar-21,พังงา,82,cat,male,neg,3,2021
61787160,07-Mar-21,พังงา,82,dog,male,neg,3,2021
61786777,03-Mar-21,พังงา,82,cat,male,neg,3,2021
61789044,09-Jul-21,กระบี่,81,dog,male,posit,7,2021
61788527,07-Jun-21,กระบี่,81,cat,female,neg,6,2021
61791601,05-Nov-21,นครศรีธรรมราช,80,dog,male,neg,11,2021
61791314,20-Oct-21,นครศรีธรรมราช,80,ruminant,female,posit,10,2021
61790970,22-Sep-21,นครศรีธรรมราช,80,dog,female,posit,9,2021
61790871,20-Sep-21,นครศรีธรรมราช,80,dog,male,posit,9,2021
61789877,23-Aug-21,นครศรีธรรมราช,80,dog,male,neg,8,2021
61789874,07-Jul-21,นครศรีธรรมราช,80,cat,male,neg,7,2021
61789873,07-Jul-21,นครศรีธรรมราช,80,cat,male,neg,7,2021
